site_name,sample_id,lat,lon,altitude_masl,period,period_from,period_to,c14_method,c14_lab_code,c14_bp,c14_error,c14_cal_from,c14_cal_to,material_dated,lab_id,type_source,taxon_local,genus_species,sample_type,tissue_collagen,element_collagen,yield_pct,wt_C,wt_N,CN_ratio,d13C_collagen,d15N,wt_S,d34S,tissue_carbonate,element_carbonate,d13C_carbonate,d18O_carbonate,Sr87_Sr86,reference_short,doi,locality,admin_region,ecozone
Tulán,TU-85/10,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24670,Terrestrial fauna,Camelid (big),Camelidae,Bone,Bone collagen,Phalange,,37.7,7.2,6.2,-22.8,14.7,,,Bone apatite,Phalange,-10.2,5.5,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-85/11,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24665,Terrestrial fauna,Llama/alpaca,Lama glama/Vicugna pacos,Bone,Bone collagen,Phalange,,18.8,3.3,6.7,-23.1,14.8,,,Bone apatite,Phalange,-10.9,-2.2,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-85/13,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24668,Terrestrial fauna,Camelid (big),Camelidae,Bone,Bone collagen,Phalange,,32.1,5.4,7.0,-21.0,13.6,,,Bone apatite,Phalange,-9.5,9.1,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-85/14,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM s/n,Terrestrial fauna,Camelid (big),Camelidae,Bone,Bone collagen,Phalange,,32.9,11.2,2.9,-16.4,9.8,,,,,,,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-85/17,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24669,Terrestrial fauna,Vicuña,Vicugna vicugna,Bone,Bone collagen,Phalange,,44.0,15.8,3.3,-17.4,10.7,,,Bone apatite,Phalange,-10.5,-1.1,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-85/20,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24671,Terrestrial fauna,Camelid (big),Camelidae,Bone,Bone collagen,Phalange,,42.8,15.1,3.3,-15.4,11.3,,,Bone apatite,Phalange,-8.6,2.1,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-122/1,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24696,Terrestrial fauna,Camelid (big),Camelidae,Bone,Bone collagen,Phalange,,19.9,3.3,7.1,-19.4,17.8,,,Bone apatite,Phalange,-9.2,3.5,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-122/2,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24697,Terrestrial fauna,Camelid (big),Camelidae,Bone,Bone collagen,Phalange,,8.8,1.2,8.3,-19.5,19.9,,,Bone apatite,Phalange,-5.9,-3.2,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-122/3,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 24698,Terrestrial fauna,Vicuña,Vicugna vicugna,Bone,Bone collagen,Phalange,,3.1,0.5,8.0,-21.0,20.2,,,Bone apatite,Phalange,-11.1,-9.3,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
Tulán,TU-122/5,-23.8065,-68.0736,2626.0,Early Formative (Northern Chile),-1500.0,500.0,,,,,,,,UGAM 29333,Terrestrial fauna,Vicuña,Vicugna vicugna,Bone,Bone collagen,Phalange,,,,3.3,-17.5,7.5,,,Bone apatite,Phalange,-8.1,0.6,,López Mendoza et al. (2021),doi:10.1017/laq.2021.66,"Interior Desert, South of Salar de Atacama",Antofagasta,Interior Desert
